Próbka
Potential/V, Current/A
-0.069, -2.986e-5
-0.068, -2.983e-5
-0.067, -2.979e-5
-0.066, -2.977e-5
-0.065, -2.974e-5
-0.064, -2.971e-5
-0.063, -2.969e-5
-0.062, -2.966e-5
-0.061, -2.963e-5
-0.060, -2.959e-5
-0.059, -2.956e-5
-0.058, -2.953e-5
-0.057, -2.950e-5
-0.056, -2.947e-5
-0.055, -2.945e-5
-0.054, -2.942e-5
-0.053, -2.939e-5
-0.052, -2.936e-5
-0.051, -2.933e-5
-0.050, -2.930e-5
-0.049, -2.927e-5
-0.048, -2.924e-5
-0.047, -2.922e-5
-0.046, -2.919e-5
-0.045, -2.916e-5
-0.044, -2.913e-5
-0.043, -2.910e-5
-0.042, -2.907e-5
-0.041, -2.904e-5
-0.040, -2.901e-5
-0.039, -2.898e-5
-0.038, -2.895e-5
-0.037, -2.892e-5
-0.036, -2.890e-5
-0.035, -2.887e-5
-0.034, -2.884e-5
-0.033, -2.881e-5
-0.032, -2.878e-5
-0.031, -2.875e-5
-0.030, -2.873e-5
-0.029, -2.870e-5
-0.028, -2.868e-5
-0.027, -2.865e-5
-0.026, -2.862e-5
-0.025, -2.859e-5
-0.024, -2.856e-5
-0.023, -2.853e-5
-0.022, -2.850e-5
-0.021, -2.848e-5
-0.020, -2.845e-5
-0.019, -2.842e-5
-0.018, -2.839e-5
-0.017, -2.836e-5
-0.016, -2.833e-5
-0.015, -2.830e-5
-0.014, -2.827e-5
-0.013, -2.824e-5
-0.012, -2.822e-5
-0.011, -2.819e-5
-0.010, -2.816e-5
-0.009, -2.812e-5
-0.008, -2.809e-5
-0.007, -2.806e-5
-0.006, -2.803e-5
-0.005, -2.800e-5
-0.004, -2.798e-5
-0.003, -2.794e-5
-0.002, -2.791e-5
-0.001, -2.788e-5
-0.000, -2.784e-5
0.001, -2.781e-5
0.002, -2.778e-5
0.003, -2.776e-5
0.004, -2.773e-5
0.005, -2.770e-5
0.006, -2.767e-5
0.007, -2.764e-5
0.008, -2.761e-5
0.009, -2.757e-5
0.010, -2.754e-5
0.011, -2.751e-5
0.012, -2.748e-5
0.013, -2.744e-5
0.014, -2.741e-5
0.015, -2.737e-5
0.016, -2.734e-5
0.017, -2.731e-5
0.018, -2.728e-5
0.019, -2.725e-5
0.020, -2.721e-5
0.021, -2.717e-5
0.022, -2.714e-5
0.023, -2.710e-5
0.024, -2.706e-5
0.025, -2.702e-5
0.026, -2.699e-5
0.027, -2.695e-5
0.028, -2.691e-5
0.029, -2.688e-5
0.030, -2.684e-5
0.031, -2.681e-5
0.032, -2.678e-5
0.033, -2.674e-5
0.034, -2.671e-5
0.035, -2.666e-5
0.036, -2.661e-5
0.037, -2.657e-5
0.038, -2.652e-5
0.039, -2.648e-5
0.040, -2.644e-5
0.041, -2.639e-5
0.042, -2.635e-5
0.043, -2.630e-5
0.044, -2.626e-5
0.045, -2.621e-5
0.046, -2.616e-5
0.047, -2.611e-5
0.048, -2.606e-5
0.049, -2.601e-5
0.050, -2.596e-5
0.051, -2.590e-5
0.052, -2.585e-5
0.053, -2.580e-5
0.054, -2.574e-5
0.055, -2.569e-5
0.056, -2.563e-5
0.057, -2.556e-5
0.058, -2.550e-5
0.059, -2.544e-5
0.060, -2.538e-5
0.061, -2.532e-5
0.062, -2.525e-5
0.063, -2.518e-5
0.064, -2.511e-5
0.065, -2.504e-5
0.066, -2.497e-5
0.067, -2.489e-5
0.068, -2.482e-5
0.069, -2.475e-5
0.070, -2.467e-5
0.071, -2.459e-5
0.072, -2.450e-5
0.073, -2.442e-5
0.074, -2.433e-5
