6 mM/l
Potential/V, Current/A
-0.016, -3.698e-5
-0.015, -3.688e-5
-0.014, -3.677e-5
-0.013, -3.666e-5
-0.012, -3.655e-5
-0.011, -3.644e-5
-0.010, -3.634e-5
-0.009, -3.623e-5
-0.008, -3.613e-5
-0.007, -3.602e-5
-0.006, -3.592e-5
-0.005, -3.581e-5
-0.004, -3.570e-5
-0.003, -3.559e-5
-0.002, -3.548e-5
-0.001, -3.537e-5
-0.000, -3.526e-5
0.001, -3.514e-5
0.002, -3.503e-5
0.003, -3.491e-5
0.004, -3.480e-5
0.005, -3.469e-5
0.006, -3.458e-5
0.007, -3.447e-5
0.008, -3.435e-5
0.009, -3.424e-5
0.010, -3.412e-5
0.011, -3.400e-5
0.012, -3.388e-5
0.013, -3.377e-5
0.014, -3.365e-5
0.015, -3.354e-5
0.016, -3.342e-5
0.017, -3.330e-5
0.018, -3.317e-5
0.019, -3.305e-5
0.020, -3.293e-5
0.021, -3.281e-5
0.022, -3.269e-5
0.023, -3.257e-5
0.024, -3.244e-5
0.025, -3.232e-5
0.026, -3.219e-5
0.027, -3.206e-5
0.028, -3.194e-5
0.029, -3.181e-5
0.030, -3.168e-5
0.031, -3.155e-5
0.032, -3.142e-5
0.033, -3.129e-5
0.034, -3.115e-5
0.035, -3.102e-5
0.036, -3.089e-5
0.037, -3.076e-5
0.038, -3.062e-5
0.039, -3.048e-5
0.040, -3.035e-5
0.041, -3.020e-5
0.042, -3.006e-5
0.043, -2.992e-5
0.044, -2.978e-5
0.045, -2.964e-5
0.046, -2.950e-5
0.047, -2.936e-5
0.048, -2.921e-5
0.049, -2.906e-5
0.050, -2.890e-5
0.051, -2.875e-5
0.052, -2.861e-5
0.053, -2.846e-5
0.054, -2.831e-5
0.055, -2.816e-5
0.056, -2.800e-5
0.057, -2.784e-5
0.058, -2.768e-5
0.059, -2.753e-5
0.060, -2.737e-5
0.061, -2.721e-5
0.062, -2.704e-5
0.063, -2.687e-5
0.064, -2.671e-5
0.065, -2.655e-5
0.066, -2.638e-5
0.067, -2.620e-5
0.068, -2.603e-5
0.069, -2.585e-5
0.070, -2.567e-5
0.071, -2.550e-5
0.072, -2.532e-5
0.073, -2.514e-5
0.074, -2.496e-5
0.075, -2.478e-5
0.076, -2.459e-5
0.077, -2.440e-5
0.078, -2.421e-5
0.079, -2.402e-5
0.080, -2.382e-5
0.081, -2.363e-5
0.082, -2.343e-5
0.083, -2.323e-5
0.084, -2.304e-5
0.085, -2.284e-5
0.086, -2.263e-5
0.087, -2.242e-5
0.088, -2.220e-5
0.089, -2.199e-5
0.090, -2.177e-5
0.091, -2.156e-5
0.092, -2.133e-5
0.093, -2.111e-5
0.094, -2.088e-5
0.095, -2.066e-5
0.096, -2.043e-5
