10 mM/l
Potential/V, Current/A
0.054, -5.357e-5
0.055, -5.337e-5
0.056, -5.317e-5
0.057, -5.295e-5
0.058, -5.274e-5
0.059, -5.252e-5
0.060, -5.230e-5
0.061, -5.208e-5
0.062, -5.185e-5
0.063, -5.162e-5
0.064, -5.138e-5
0.065, -5.115e-5
0.066, -5.090e-5
0.067, -5.066e-5
0.068, -5.042e-5
0.069, -5.017e-5
0.070, -4.992e-5
0.071, -4.967e-5
0.072, -4.940e-5
0.073, -4.913e-5
0.074, -4.886e-5
0.075, -4.859e-5
0.076, -4.831e-5
0.077, -4.803e-5
0.078, -4.775e-5
0.079, -4.746e-5
0.080, -4.716e-5
0.081, -4.686e-5
0.082, -4.656e-5
0.083, -4.625e-5
0.084, -4.594e-5
0.085, -4.562e-5
0.086, -4.530e-5
0.087, -4.498e-5
0.088, -4.464e-5
0.089, -4.430e-5
0.090, -4.395e-5
0.091, -4.360e-5
0.092, -4.324e-5
0.093, -4.288e-5
0.094, -4.251e-5
0.095, -4.213e-5
0.096, -4.176e-5
0.097, -4.137e-5
0.098, -4.097e-5
0.099, -4.057e-5
0.100, -4.016e-5
0.101, -3.975e-5
0.102, -3.932e-5
0.103, -3.889e-5
0.104, -3.845e-5
0.105, -3.801e-5
0.106, -3.756e-5
0.107, -3.710e-5
0.108, -3.663e-5
0.109, -3.616e-5
0.110, -3.567e-5
0.111, -3.518e-5
0.112, -3.467e-5
0.113, -3.414e-5
0.114, -3.361e-5
0.115, -3.308e-5
0.116, -3.254e-5
0.117, -3.198e-5
0.118, -3.142e-5
0.119, -3.085e-5
0.120, -3.028e-5
0.121, -2.970e-5
0.122, -2.910e-5
0.123, -2.849e-5
0.124, -2.786e-5
0.125, -2.722e-5
0.126, -2.658e-5
0.127, -2.592e-5
0.128, -2.524e-5
0.129, -2.455e-5
0.130, -2.385e-5
0.131, -2.315e-5
0.132, -2.244e-5
0.133, -2.171e-5
0.134, -2.097e-5
0.135, -2.023e-5
0.136, -1.947e-5
0.137, -1.870e-5
0.138, -1.790e-5
0.139, -1.709e-5
0.140, -1.627e-5
0.141, -1.544e-5
0.142, -1.459e-5
0.143, -1.373e-5
0.144, -1.285e-5
0.145, -1.197e-5
0.146, -1.107e-5
0.147, -1.017e-5
0.148, -9.245e-6
0.149, -8.305e-6
0.150, -7.354e-6
0.151, -6.387e-6
0.152, -5.397e-6
0.153, -4.386e-6
0.154, -3.363e-6
0.155, -2.336e-6
0.156, -1.300e-6
0.157, -2.487e-7
0.158, 8.227e-7
0.159, 1.911e-6
0.160, 3.003e-6
0.161, 4.103e-6
0.162, 5.222e-6
0.163, 6.362e-6
0.164, 7.515e-6
0.165, 8.678e-6
0.166, 9.853e-6
0.167, 1.105e-5
0.168, 1.226e-5
0.169, 1.350e-5
