150 mV/s
Potential/V, Current/A
-0.100, -1.538e-5
-0.101, -1.535e-5
-0.102, -1.533e-5
-0.103, -1.530e-5
-0.104, -1.527e-5
-0.105, -1.525e-5
-0.106, -1.522e-5
-0.107, -1.519e-5
-0.108, -1.515e-5
-0.109, -1.512e-5
-0.110, -1.510e-5
-0.111, -1.507e-5
-0.112, -1.505e-5
-0.113, -1.503e-5
-0.114, -1.501e-5
-0.115, -1.498e-5
-0.116, -1.495e-5
-0.117, -1.492e-5
-0.118, -1.490e-5
-0.119, -1.487e-5
-0.120, -1.484e-5
-0.121, -1.482e-5
-0.122, -1.479e-5
-0.123, -1.477e-5
-0.124, -1.475e-5
-0.125, -1.472e-5
-0.126, -1.469e-5
-0.127, -1.467e-5
-0.128, -1.464e-5
-0.129, -1.462e-5
-0.130, -1.459e-5
-0.131, -1.457e-5
-0.132, -1.455e-5
-0.133, -1.453e-5
-0.134, -1.451e-5
-0.135, -1.448e-5
-0.136, -1.446e-5
-0.137, -1.443e-5
-0.138, -1.441e-5
-0.139, -1.439e-5
-0.140, -1.436e-5
-0.141, -1.434e-5
-0.142, -1.432e-5
-0.143, -1.429e-5
-0.144, -1.427e-5
-0.145, -1.425e-5
-0.146, -1.422e-5
-0.147, -1.420e-5
-0.148, -1.418e-5
-0.149, -1.416e-5
-0.150, -1.414e-5
-0.151, -1.411e-5
-0.152, -1.409e-5
-0.153, -1.407e-5
-0.154, -1.406e-5
-0.155, -1.404e-5
-0.156, -1.402e-5
-0.157, -1.400e-5
-0.158, -1.398e-5
-0.159, -1.395e-5
-0.160, -1.393e-5
-0.161, -1.391e-5
-0.162, -1.389e-5
-0.163, -1.386e-5
-0.164, -1.384e-5
-0.165, -1.383e-5
-0.166, -1.381e-5
-0.167, -1.379e-5
-0.168, -1.377e-5
-0.169, -1.375e-5
-0.170, -1.373e-5
-0.171, -1.371e-5
-0.172, -1.369e-5
-0.173, -1.367e-5
-0.174, -1.366e-5
-0.175, -1.364e-5
-0.176, -1.362e-5
-0.177, -1.360e-5
-0.178, -1.358e-5
-0.179, -1.357e-5
-0.180, -1.355e-5
-0.181, -1.354e-5
-0.182, -1.352e-5
-0.183, -1.350e-5
-0.184, -1.347e-5
-0.185, -1.345e-5
-0.186, -1.344e-5
-0.187, -1.342e-5
-0.188, -1.340e-5
-0.189, -1.339e-5
-0.190, -1.337e-5
-0.191, -1.335e-5
-0.192, -1.333e-5
-0.193, -1.332e-5
-0.194, -1.330e-5
-0.195, -1.329e-5
-0.196, -1.327e-5
-0.197, -1.325e-5
-0.198, -1.323e-5
-0.199, -1.321e-5
-0.200, -1.301e-5
-0.199, -1.292e-5
-0.198, -1.284e-5
-0.197, -1.277e-5
-0.196, -1.272e-5
-0.195, -1.268e-5
-0.194, -1.265e-5
-0.193, -1.261e-5
-0.192, -1.258e-5
-0.191, -1.255e-5
-0.190, -1.251e-5
-0.189, -1.248e-5
-0.188, -1.244e-5
-0.187, -1.241e-5
-0.186, -1.238e-5
-0.185, -1.235e-5
-0.184, -1.233e-5
-0.183, -1.230e-5
-0.182, -1.227e-5
-0.181, -1.224e-5
-0.180, -1.221e-5
-0.179, -1.218e-5
-0.178, -1.216e-5
-0.177, -1.213e-5
-0.176, -1.211e-5
-0.175, -1.209e-5
-0.174, -1.207e-5
-0.173, -1.205e-5
-0.172, -1.202e-5
-0.171, -1.200e-5
-0.170, -1.197e-5
-0.169, -1.195e-5
-0.168, -1.192e-5
-0.167, -1.190e-5
-0.166, -1.187e-5
-0.165, -1.185e-5
-0.164, -1.183e-5
-0.163, -1.181e-5
-0.162, -1.179e-5
-0.161, -1.177e-5
-0.160, -1.174e-5
-0.159, -1.172e-5
-0.158, -1.170e-5
-0.157, -1.168e-5
-0.156, -1.166e-5
-0.155, -1.164e-5
-0.154, -1.162e-5
-0.153, -1.160e-5
-0.152, -1.159e-5
-0.151, -1.157e-5
-0.150, -1.154e-5
-0.149, -1.152e-5
-0.148, -1.150e-5
-0.147, -1.148e-5
-0.146, -1.146e-5
-0.145, -1.144e-5
-0.144, -1.142e-5
-0.143, -1.140e-5
-0.142, -1.138e-5
-0.141, -1.136e-5
-0.140, -1.135e-5
-0.139, -1.133e-5
-0.138, -1.131e-5
-0.137, -1.129e-5
-0.136, -1.127e-5
-0.135, -1.125e-5
-0.134, -1.123e-5
-0.133, -1.122e-5
-0.132, -1.120e-5
-0.131, -1.118e-5
-0.130, -1.116e-5
-0.129, -1.114e-5
