100 mV/s
Potential/V, Current/A
-0.091, -3.917e-6
-0.090, -3.911e-6
-0.089, -3.906e-6
-0.088, -3.900e-6
-0.087, -3.895e-6
-0.086, -3.890e-6
-0.085, -3.885e-6
-0.084, -3.881e-6
-0.083, -3.876e-6
-0.082, -3.870e-6
-0.081, -3.864e-6
-0.080, -3.858e-6
-0.079, -3.852e-6
-0.078, -3.845e-6
-0.077, -3.839e-6
-0.076, -3.834e-6
-0.075, -3.828e-6
-0.074, -3.823e-6
-0.073, -3.818e-6
-0.072, -3.813e-6
-0.071, -3.808e-6
-0.070, -3.803e-6
-0.069, -3.799e-6
-0.068, -3.795e-6
-0.067, -3.791e-6
-0.066, -3.787e-6
-0.065, -3.783e-6
-0.064, -3.781e-6
-0.063, -3.778e-6
-0.062, -3.775e-6
-0.061, -3.773e-6
-0.060, -3.770e-6
-0.059, -3.767e-6
-0.058, -3.763e-6
-0.057, -3.759e-6
-0.056, -3.754e-6
-0.055, -3.748e-6
-0.054, -3.742e-6
-0.053, -3.735e-6
-0.052, -3.728e-6
-0.051, -3.721e-6
-0.050, -3.715e-6
-0.049, -3.708e-6
-0.048, -3.702e-6
-0.047, -3.696e-6
-0.046, -3.690e-6
-0.045, -3.684e-6
-0.044, -3.679e-6
-0.043, -3.674e-6
-0.042, -3.670e-6
-0.041, -3.665e-6
-0.040, -3.661e-6
-0.039, -3.657e-6
-0.038, -3.653e-6
-0.037, -3.649e-6
-0.036, -3.646e-6
-0.035, -3.642e-6
-0.034, -3.637e-6
-0.033, -3.633e-6
-0.032, -3.629e-6
-0.031, -3.623e-6
-0.030, -3.618e-6
-0.029, -3.613e-6
-0.028, -3.607e-6
-0.027, -3.602e-6
-0.026, -3.596e-6
-0.025, -3.591e-6
-0.024, -3.586e-6
-0.023, -3.581e-6
-0.022, -3.576e-6
-0.021, -3.571e-6
-0.020, -3.566e-6
-0.019, -3.561e-6
-0.018, -3.556e-6
-0.017, -3.552e-6
-0.016, -3.547e-6
-0.015, -3.543e-6
-0.014, -3.539e-6
-0.013, -3.536e-6
-0.012, -3.532e-6
-0.011, -3.529e-6
-0.010, -3.525e-6
-0.009, -3.522e-6
-0.008, -3.518e-6
-0.007, -3.514e-6
-0.006, -3.510e-6
-0.005, -3.505e-6
-0.004, -3.500e-6
-0.003, -3.494e-6
-0.002, -3.488e-6
-0.001, -3.482e-6
-0.000, -3.475e-6
0.001, -3.469e-6
0.002, -3.464e-6
0.003, -3.460e-6
0.004, -3.455e-6
0.005, -3.450e-6
0.006, -3.445e-6
0.007, -3.440e-6
0.008, -3.435e-6
0.009, -3.430e-6
0.010, -3.425e-6
0.011, -3.420e-6
0.012, -3.416e-6
0.013, -3.412e-6
0.014, -3.407e-6
0.015, -3.403e-6
0.016, -3.398e-6
0.017, -3.393e-6
0.018, -3.389e-6
0.019, -3.384e-6
0.020, -3.378e-6
0.021, -3.372e-6
0.022, -3.366e-6
0.023, -3.360e-6
0.024, -3.353e-6
0.025, -3.346e-6
0.026, -3.340e-6
0.027, -3.334e-6
0.028, -3.328e-6
0.029, -3.322e-6
0.030, -3.317e-6
0.031, -3.311e-6
0.032, -3.306e-6
0.033, -3.301e-6
0.034, -3.297e-6
0.035, -3.294e-6
0.036, -3.291e-6
0.037, -3.288e-6
0.038, -3.286e-6
0.039, -3.284e-6
0.040, -3.282e-6
0.041, -3.278e-6
0.042, -3.274e-6
0.043, -3.267e-6
0.044, -3.260e-6
0.045, -3.251e-6
